time,amplitude
30.772,-0.23
30.776,-0.13
30.78,0.02
30.784,0.29
30.788,0.535
30.792,0.715
30.796,0.89
30.8,1.05
30.804,0.79
30.808,-0.06
30.812,-1.0
30.816,-1.5
30.82,-1.56
30.824,-1.41
30.828,-1.195
30.832,-0.96
30.836,-0.755
30.84,-0.65
30.844,-0.565
30.848,-0.49
30.852,-0.49
30.856,-0.49
30.86,-0.455
30.864,-0.455
30.868,-0.45
30.872,-0.485
30.876,-0.505
30.88,-0.49
30.884,-0.53
30.888,-0.565
30.892,-0.635
30.896,-0.64
30.9,-0.635
30.904,-0.595
30.908,-0.555
30.912,-0.49
30.916,-0.465
30.92,-0.465
30.924,-0.46
30.928,-0.41
30.932,-0.445
30.936,-0.455
30.94,-0.47
30.944,-0.475
30.948,-0.465
30.952,-0.455
30.956,-0.49
30.96,-0.49
30.964,-0.525
30.968,-0.555
30.972,-0.565
30.976,-0.57
30.98,-0.59
30.984,-0.565
30.988,-0.575
30.992,-0.58
30.996,-0.595
31.0,-0.595
31.004,-0.595
31.008,-0.645
31.012,-0.63
31.016,-0.665
31.02,-0.625
31.024,-0.61
31.028,-0.62
31.032,-0.59
31.036,-0.54
31.04,-0.48
31.044,-0.46
31.048,-0.4
31.052,-0.355
31.056,-0.32
31.06,-0.31
31.064,-0.3
31.068,-0.28
31.072,-0.245
31.076,-0.235
31.08,-0.2
31.084,-0.19
31.088,-0.19
31.092,-0.2
31.096,-0.235
31.1,-0.265
31.104,-0.255
31.108,-0.275
31.112,-0.29
31.116,-0.24
31.12,-0.18
31.124,-0.03
31.128,0.1
31.132,0.335
31.136,0.545
31.14,0.73
31.144,0.915
31.148,1.12
31.152,1.055
31.156,0.42
31.16,-0.5
31.164,-1.07
31.168,-1.195
31.172,-1.065
31.176,-0.84
31.18,-0.64
31.184,-0.51
31.188,-0.44
31.192,-0.39
31.196,-0.375
31.2,-0.4
31.204,-0.36
31.208,-0.32
31.212,-0.33
31.216,-0.32
31.22,-0.33
31.224,-0.32
31.228,-0.34
31.232,-0.355
31.236,-0.365
31.24,-0.39
31.244,-0.41
31.248,-0.43
31.252,-0.43
31.256,-0.425
31.26,-0.45
31.264,-0.42
31.268,-0.44
31.272,-0.44
31.276,-0.46
31.28,-0.46
31.284,-0.515
31.288,-0.555
31.292,-0.54
31.296,-0.565
31.3,-0.585
31.304,-0.61
31.308,-0.605
31.312,-0.61
31.316,-0.655
31.32,-0.665
31.324,-0.685
31.328,-0.7
31.332,-0.735
31.336,-0.73
31.34,-0.695
31.344,-0.605
31.348,-0.59
31.352,-0.575
31.356,-0.59
31.36,-0.565
31.364,-0.545
31.368,-0.51
31.372,-0.52
31.376,-0.55
31.38,-0.575
31.384,-0.57
31.388,-0.54
31.392,-0.54
31.396,-0.44
31.4,-0.395
31.404,-0.365
31.408,-0.355
31.412,-0.355
31.416,-0.305
31.42,-0.275
31.424,-0.275
31.428,-0.285
31.432,-0.285
31.436,-0.26
31.44,-0.26
31.444,-0.265
31.448,-0.3
31.452,-0.34
31.456,-0.395
31.46,-0.495
31.464,-0.515
31.468,-0.53
31.472,-0.535
31.476,-0.535
31.48,-0.53
31.484,-0.525
31.488,-0.53
31.492,-0.55
31.496,-0.565
31.5,-0.58
31.504,-0.595
31.508,-0.625
31.512,-0.615
31.516,-0.625
31.52,-0.64
31.524,-0.66
31.528,-0.67
31.532,-0.64
31.536,-0.64
31.54,-0.64
31.544,-0.7
31.548,-0.75
31.552,-0.725
31.556,-0.705
31.56,-0.67
31.564,-0.615
31.568,-0.61
31.572,-0.58
31.576,-0.535
31.58,-0.51
31.584,-0.49
31.588,-0.515
31.592,-0.555
31.596,-0.585
31.6,-0.535
31.604,-0.555
31.608,-0.56
31.612,-0.5
31.616,-0.435
31.62,-0.285
31.624,0.0
31.628,0.33
31.632,0.59
31.636,0.715
31.64,0.685
31.644,0.395
31.648,-0.395
31.652,-1.235
31.656,-1.765
31.66,-1.925
31.664,-1.85
31.668,-1.69
31.672,-1.45
31.676,-1.15
31.68,-0.965
31.684,-0.885
31.688,-0.835
31.692,-0.775
31.696,-0.745
31.7,-0.745
31.704,-0.73
31.708,-0.705
31.712,-0.675
31.716,-0.67
31.72,-0.705
31.724,-0.73
31.728,-0.71
31.732,-0.695
31.736,-0.72
31.74,-0.74
31.744,-0.765
31.748,-0.77
31.752,-0.745
31.756,-0.775
31.76,-0.77
31.764,-0.79
31.768,-0.8
31.772,-0.83
31.776,-0.845
31.78,-0.86
31.784,-0.845
31.788,-0.82
31.792,-0.75
31.796,-0.68
31.8,-0.67
31.804,-0.705
31.808,-0.685
31.812,-0.64
31.816,-0.63
31.82,-0.645
31.824,-0.665
31.828,-0.7
31.832,-0.705
31.836,-0.685
31.84,-0.685
31.844,-0.7
31.848,-0.69
31.852,-0.66
31.856,-0.65
31.86,-0.675
31.864,-0.69
31.868,-0.695
31.872,-0.69
31.876,-0.69
31.88,-0.67
31.884,-0.685
31.888,-0.625
31.892,-0.59
31.896,-0.545
31.9,-0.54
31.904,-0.555
31.908,-0.545
31.912,-0.54
31.916,-0.51
31.92,-0.47
31.924,-0.47
31.928,-0.445
31.932,-0.39
31.936,-0.395
31.94,-0.425
31.944,-0.425
31.948,-0.42
31.952,-0.44
31.956,-0.445
31.96,-0.475
31.964,-0.48
31.968,-0.505
31.972,-0.53
31.976,-0.525
31.98,-0.52
31.984,-0.545
31.988,-0.585
31.992,-0.62
31.996,-0.635
32.0,-0.655
32.004,-0.71
32.008,-0.705
32.012,-0.715
32.016,-0.69
32.02,-0.68
32.024,-0.625
32.028,-0.59
32.032,-0.555
32.036,-0.535
32.04,-0.52
32.044,-0.515
32.048,-0.51
32.052,-0.565
32.056,-0.585
32.06,-0.57
32.064,-0.58
32.068,-0.575
32.072,-0.56
32.076,-0.56
32.08,-0.58
32.084,-0.585
32.088,-0.615
32.092,-0.625
32.096,-0.635
32.1,-0.64
32.104,-0.635
32.108,-0.64
32.112,-0.62
32.116,-0.615
32.12,-0.605
32.124,-0.61
32.128,-0.62
32.132,-0.605
32.136,-0.635
32.14,-0.64
32.144,-0.63
32.148,-0.64
32.152,-0.655
32.156,-0.615
32.16,-0.6
32.164,-0.585
32.168,-0.55
32.172,-0.515
32.176,-0.465
32.18,-0.385
32.184,-0.145
32.188,0.165
32.192,0.415
32.196,0.555
32.2,0.565
32.204,0.28
32.208,-0.465
32.212,-1.28
32.216,-1.745
32.22,-1.875
32.224,-1.82
32.228,-1.675
32.232,-1.46
32.236,-1.24
32.24,-1.09
32.244,-0.935
32.248,-0.83
32.252,-0.76
32.256,-0.68
32.26,-0.63
32.264,-0.595
32.268,-0.595
32.272,-0.575
32.276,-0.55
32.28,-0.53
32.284,-0.525
32.288,-0.515
32.292,-0.535
32.296,-0.53
32.3,-0.515
32.304,-0.525
32.308,-0.535
32.312,-0.56
32.316,-0.59
32.32,-0.58
32.324,-0.565
32.328,-0.59
32.332,-0.59
32.336,-0.615
32.34,-0.615
32.344,-0.62
32.348,-0.61
32.352,-0.63
32.356,-0.64
32.36,-0.675
32.364,-0.675
32.368,-0.7
32.372,-0.71
32.376,-0.725
32.38,-0.745
32.384,-0.74
32.388,-0.735
32.392,-0.745
32.396,-0.77
32.4,-0.76
32.404,-0.8
32.408,-0.78
32.412,-0.785
32.416,-0.795
32.42,-0.825
32.424,-0.81
32.428,-0.81
32.432,-0.825
32.436,-0.82
32.44,-0.815
32.444,-0.835
32.448,-0.83
32.452,-0.83
32.456,-0.84
32.46,-0.825
32.464,-0.845
32.468,-0.83
32.472,-0.83
32.476,-0.835
32.48,-0.795
32.484,-0.8
32.488,-0.81
32.492,-0.8
32.496,-0.75
32.5,-0.7
32.504,-0.6
32.508,-0.5
32.512,-0.39
32.516,-0.335
32.52,-0.315
32.524,-0.3
32.528,-0.285
32.532,-0.295
32.536,-0.32
32.54,-0.32
32.544,-0.31
32.548,-0.32
32.552,-0.33
32.556,-0.33
32.56,-0.31
32.564,-0.32
32.568,-0.295
32.572,-0.26
32.576,-0.195
32.58,-0.105
32.584,0.01
32.588,0.175
32.592,0.37
32.596,0.545
32.6,0.66
32.604,0.71
32.608,0.43
32.612,-0.405
32.616,-1.365
32.62,-1.84
32.624,-1.91
32.628,-1.72
32.632,-1.37
32.636,-1.045
32.64,-0.785
32.644,-0.62
32.648,-0.51
32.652,-0.43
32.656,-0.415
32.66,-0.4
32.664,-0.435
32.668,-0.425
32.672,-0.44
32.676,-0.44
32.68,-0.44
32.684,-0.435
32.688,-0.435
32.692,-0.405
32.696,-0.385
32.7,-0.385
32.704,-0.39
32.708,-0.42
32.712,-0.4
32.716,-0.42
32.72,-0.43
32.724,-0.455
32.728,-0.445
32.732,-0.46
32.736,-0.465
32.74,-0.47
32.744,-0.475
32.748,-0.51
32.752,-0.525
32.756,-0.565
32.76,-0.575
32.764,-0.58
32.768,-0.61
32.772,-0.64
32.776,-0.65
32.78,-0.655
32.784,-0.655
32.788,-0.67
32.792,-0.705
32.796,-0.705
32.8,-0.77
32.804,-0.785
32.808,-0.8
32.812,-0.78
32.816,-0.805
32.82,-0.805
32.824,-0.78
32.828,-0.78
32.832,-0.75
32.836,-0.72
32.84,-0.69
32.844,-0.685
32.848,-0.635
32.852,-0.605
32.856,-0.565
32.86,-0.51
32.864,-0.45
32.868,-0.395
32.872,-0.345
32.876,-0.315
32.88,-0.295
32.884,-0.295
32.888,-0.3
32.892,-0.315
32.896,-0.3
32.9,-0.285
32.904,-0.3
32.908,-0.305
32.912,-0.285
32.916,-0.295
32.92,-0.3
32.924,-0.305
32.928,-0.335
32.932,-0.34
32.936,-0.355
32.94,-0.38
32.944,-0.385
32.948,-0.38
32.952,-0.365
32.956,-0.37
32.96,-0.36
32.964,-0.365
32.968,-0.37
32.972,-0.395
32.976,-0.4
32.98,-0.41
32.984,-0.425
32.988,-0.43
32.992,-0.435
32.996,-0.42
33.0,-0.405
33.004,-0.395
33.008,-0.4
33.012,-0.41
33.016,-0.4
33.02,-0.425
33.024,-0.415
33.028,-0.395
33.032,-0.37
33.036,-0.345
33.04,-0.3
33.044,-0.205
33.048,-0.155
33.052,-0.1
33.056,-0.075
33.06,-0.08
33.064,-0.08
33.068,-0.11
33.072,-0.16
33.076,-0.19
33.08,-0.24
33.084,-0.27
33.088,-0.305
33.092,-0.335
33.096,-0.375
33.1,-0.425
33.104,-0.445
33.108,-0.475
33.112,-0.495
33.116,-0.49
33.12,-0.495
33.124,-0.48
33.128,-0.455
33.132,-0.42
33.136,-0.37
33.14,-0.3
33.144,-0.19
33.148,-0.01
33.152,0.265
33.156,0.495
33.16,0.63
33.164,0.745
33.168,0.675
33.172,0.125
33.176,-0.75
33.18,-1.47
33.184,-1.795
33.188,-1.815
33.192,-1.64
33.196,-1.385
33.2,-1.12
33.204,-0.88
33.208,-0.735
33.212,-0.64
33.216,-0.57
33.22,-0.53
33.224,-0.515
33.228,-0.505
33.232,-0.485
33.236,-0.49
33.24,-0.5
33.244,-0.51
33.248,-0.505
33.252,-0.525
33.256,-0.525
33.26,-0.525
33.264,-0.505
33.268,-0.51
33.272,-0.525
33.276,-0.515
33.28,-0.52
33.284,-0.55
33.288,-0.55
33.292,-0.58
33.296,-0.565
33.3,-0.59
33.304,-0.575
33.308,-0.57
33.312,-0.59
33.316,-0.57
33.32,-0.58
33.324,-0.59
33.328,-0.64
33.332,-0.64
33.336,-0.655
33.34,-0.68
33.344,-0.69
33.348,-0.7
33.352,-0.7
33.356,-0.705
33.36,-0.71
33.364,-0.71
33.368,-0.715
33.372,-0.72
33.376,-0.74
33.38,-0.76
33.384,-0.74
33.388,-0.765
33.392,-0.76
33.396,-0.76
33.4,-0.745
33.404,-0.75
33.408,-0.76
33.412,-0.735
33.416,-0.745
33.42,-0.74
33.424,-0.745
33.428,-0.735
33.432,-0.715
33.436,-0.675
33.44,-0.625
33.444,-0.575
33.448,-0.525
33.452,-0.49
33.456,-0.46
33.46,-0.425
33.464,-0.4
33.468,-0.36
33.472,-0.31
33.476,-0.3
33.48,-0.28
33.484,-0.24
33.488,-0.2
33.492,-0.19
33.496,-0.19
33.5,-0.18
33.504,-0.21
33.508,-0.2
33.512,-0.22
33.516,-0.225
33.52,-0.245
33.524,-0.23
33.528,-0.24
33.532,-0.23
33.536,-0.24
33.54,-0.23
33.544,-0.265
33.548,-0.27
33.552,-0.29
33.556,-0.305
33.56,-0.31
33.564,-0.305
33.568,-0.305
33.572,-0.305
33.576,-0.3
33.58,-0.31
33.584,-0.315
33.588,-0.3
33.592,-0.32
33.596,-0.335
33.6,-0.34
33.604,-0.355
33.608,-0.34
33.612,-0.36
33.616,-0.345
33.62,-0.35
33.624,-0.345
33.628,-0.33
33.632,-0.35
33.636,-0.35
33.64,-0.375
33.644,-0.375
33.648,-0.375
33.652,-0.38
33.656,-0.38
33.66,-0.365
33.664,-0.36
33.668,-0.355
33.672,-0.36
33.676,-0.335
33.68,-0.35
33.684,-0.385
33.688,-0.38
33.692,-0.4
33.696,-0.4
33.7,-0.395
33.704,-0.395
33.708,-0.365
33.712,-0.365
33.716,-0.35
33.72,-0.365
33.724,-0.37
33.728,-0.38
33.732,-0.38
33.736,-0.375
33.74,-0.385
33.744,-0.36
33.748,-0.36
33.752,-0.35
33.756,-0.32
33.76,-0.335
33.764,-0.32
33.768,-0.35
33.772,-0.365
33.776,-0.375
33.78,-0.375
33.784,-0.37
33.788,-0.36
33.792,-0.36
33.796,-0.35
33.8,-0.34
33.804,-0.33
33.808,-0.365
33.812,-0.35
33.816,-0.35
33.82,-0.375
33.824,-0.385
33.828,-0.365
33.832,-0.38
33.836,-0.37
33.84,-0.355
33.844,-0.34
33.848,-0.35
33.852,-0.34
33.856,-0.345
33.86,-0.365
33.864,-0.36
33.868,-0.365
33.872,-0.375
33.876,-0.36
33.88,-0.345
33.884,-0.355
33.888,-0.335
33.892,-0.34
33.896,-0.33
33.9,-0.35
33.904,-0.365
33.908,-0.36
33.912,-0.38
33.916,-0.39
33.92,-0.39
33.924,-0.375
33.928,-0.35
33.932,-0.345
33.936,-0.325
33.94,-0.335
33.944,-0.325
33.948,-0.355
33.952,-0.365
33.956,-0.39
33.96,-0.365
33.964,-0.365
33.968,-0.325
33.972,-0.305
33.976,-0.275
33.98,-0.24
33.984,-0.21
33.988,-0.215
33.992,-0.205
33.996,-0.225
34.0,-0.2
34.004,-0.185
34.008,-0.16
34.012,-0.125
34.016,-0.085
34.02,-0.05
34.024,-0.02
34.028,-0.02
34.032,-0.005
34.036,0.035
34.04,0.035
34.044,0.04
34.048,0.04
34.052,0.06
34.056,0.095
34.06,0.09
34.064,0.035
34.068,0.035
34.072,0.015
34.076,-0.03
34.08,-0.075
34.084,-0.105
34.088,-0.14
34.092,-0.15
34.096,-0.18
34.1,-0.165
34.104,-0.18
34.108,-0.145
34.112,-0.13
34.116,-0.12
34.12,-0.09
34.124,-0.02
34.128,0.035
34.132,0.185
34.136,0.46
34.14,0.735
34.144,0.94
34.148,1.06
34.152,1.135
34.156,0.855
34.16,0.1
34.164,-0.725
34.168,-1.255
34.172,-1.435
34.176,-1.37
34.18,-1.19
34.184,-0.96
34.188,-0.7
34.192,-0.505
34.196,-0.37
34.2,-0.305
34.204,-0.255
34.208,-0.23
34.212,-0.21
34.216,-0.18
34.22,-0.2
34.224,-0.23
34.228,-0.22
34.232,-0.2
34.236,-0.21
34.24,-0.24
34.244,-0.23
34.248,-0.225
34.252,-0.225
34.256,-0.225
34.26,-0.22
34.264,-0.215
34.268,-0.25
34.272,-0.255
34.276,-0.275
34.28,-0.285
34.284,-0.29
34.288,-0.285
34.292,-0.26
34.296,-0.265
34.3,-0.28
34.304,-0.295
34.308,-0.315
34.312,-0.31
34.316,-0.335
34.32,-0.36
34.324,-0.375
34.328,-0.365
34.332,-0.385
34.336,-0.38
34.34,-0.36
34.344,-0.365
34.348,-0.395
34.352,-0.375
34.356,-0.395
34.36,-0.43
34.364,-0.435
34.368,-0.43
34.372,-0.425
34.376,-0.43
34.38,-0.425
34.384,-0.39
34.388,-0.385
34.392,-0.39
34.396,-0.38
34.4,-0.39
34.404,-0.415
34.408,-0.41
34.412,-0.41
34.416,-0.395
34.42,-0.36
34.424,-0.385
34.428,-0.35
34.432,-0.34
34.436,-0.32
34.44,-0.31
34.444,-0.28
34.448,-0.255
34.452,-0.255
34.456,-0.21
34.46,-0.22
34.464,-0.165
34.468,-0.135
34.472,-0.095
34.476,-0.055
34.48,0.005
34.484,-0.025
34.488,-0.01
34.492,0.0
34.496,0.0
34.5,0.025
34.504,0.02
34.508,0.02
34.512,0.01
34.516,0.035
34.52,0.06
34.524,0.035
34.528,0.03
34.532,0.01
34.536,-0.015
34.54,-0.005
34.544,-0.02
34.548,-0.035
34.552,-0.04
34.556,-0.05
34.56,-0.045
34.564,-0.05
34.568,-0.035
34.572,-0.05
34.576,-0.04
34.58,-0.045
34.584,-0.065
34.588,-0.085
34.592,-0.1
34.596,-0.09
34.6,-0.085
34.604,-0.085
34.608,-0.05
34.612,-0.05
34.616,-0.045
34.62,-0.065
34.624,-0.055
34.628,-0.06
34.632,-0.07
34.636,-0.08
34.64,-0.095
34.644,-0.09
34.648,-0.095
34.652,-0.07
34.656,-0.075
34.66,-0.075
34.664,-0.08
34.668,-0.075
34.672,-0.075
34.676,-0.1
34.68,-0.11
34.684,-0.115
34.688,-0.115
34.692,-0.095
34.696,-0.095
34.7,-0.075
34.704,-0.065
34.708,-0.05
34.712,-0.07
34.716,-0.08
34.72,-0.085
34.724,-0.105
34.728,-0.105
34.732,-0.105
34.736,-0.11
34.74,-0.1
34.744,-0.1
34.748,-0.08
34.752,-0.1
34.756,-0.075
34.76,-0.095
34.764,-0.1
34.768,-0.1
34.772,-0.105
34.776,-0.1
34.78,-0.1
34.784,-0.08
34.788,-0.065
34.792,-0.055
34.796,-0.05
34.8,-0.055
34.804,-0.055
34.808,-0.07
34.812,-0.09
34.816,-0.105
34.82,-0.085
34.824,-0.08
34.828,-0.085
34.832,-0.07
34.836,-0.05
34.84,-0.05
34.844,-0.05
34.848,-0.05
34.852,-0.065
34.856,-0.075
34.86,-0.075
34.864,-0.075
34.868,-0.08
34.872,-0.06
34.876,-0.055
34.88,-0.02
34.884,-0.035
34.888,-0.01
34.892,0.005
34.896,0.02
34.9,0.045
34.904,0.035
34.908,0.06
34.912,0.06
34.916,0.085
34.92,0.105
34.924,0.13
34.928,0.125
34.932,0.105
34.936,0.12
34.94,0.14
34.944,0.115
34.948,0.08
34.952,0.045
34.956,0.02
34.96,0.0
34.964,-0.015
34.968,-0.04
34.972,-0.045
34.976,-0.055
34.98,-0.08
34.984,-0.07
34.988,-0.085
34.992,-0.115
34.996,-0.095
35.0,-0.085
35.004,-0.045
35.008,0.02
35.012,0.11
35.016,0.275
35.02,0.575
35.024,0.86
35.028,1.075
35.032,1.2
35.036,1.17
35.04,0.69
35.044,-0.22
35.048,-0.97
35.052,-1.33
35.056,-1.38
35.06,-1.24
35.064,-0.985
35.068,-0.72
35.072,-0.51
35.076,-0.335
35.08,-0.255
35.084,-0.18
35.088,-0.16
35.092,-0.16
35.096,-0.15
35.1,-0.12
35.104,-0.125
35.108,-0.11
35.112,-0.105
35.116,-0.125
35.12,-0.15
35.124,-0.155
35.128,-0.15
35.132,-0.18
35.136,-0.16
35.14,-0.17
35.144,-0.155
35.148,-0.12
35.152,-0.12
35.156,-0.15
35.16,-0.16
35.164,-0.165
35.168,-0.19
35.172,-0.205
35.176,-0.22
35.18,-0.235
35.184,-0.235
35.188,-0.235
35.192,-0.24
35.196,-0.245
35.2,-0.26
35.204,-0.29
35.208,-0.31
35.212,-0.34
35.216,-0.355
35.22,-0.38
35.224,-0.4
35.228,-0.42
35.232,-0.435
35.236,-0.44
35.24,-0.45
35.244,-0.465
35.248,-0.48
35.252,-0.495
35.256,-0.525
35.26,-0.55
35.264,-0.575
35.268,-0.57
35.272,-0.585
35.276,-0.585
35.28,-0.595
35.284,-0.595
35.288,-0.6
35.292,-0.605
35.296,-0.625
35.3,-0.64
35.304,-0.645
35.308,-0.635
35.312,-0.61
35.316,-0.58
35.32,-0.515
35.324,-0.45
35.328,-0.42
35.332,-0.37
35.336,-0.345
35.34,-0.31
35.344,-0.245
35.348,-0.205
35.352,-0.18
35.356,-0.14
35.36,-0.09
35.364,-0.065
35.368,-0.02
35.372,0.0
35.376,0.025
35.38,0.035
35.384,0.03
35.388,0.015
35.392,0.04
35.396,0.04
35.4,0.035
35.404,0.05
35.408,0.055
35.412,0.07
35.416,0.06
35.42,0.045
35.424,0.045
35.428,0.035
35.432,0.015
35.436,0.025
35.44,0.015
35.444,0.0
35.448,0.0
35.452,0.025
35.456,0.065
35.46,0.06
35.464,0.05
35.468,0.035
35.472,0.05
35.476,0.015
35.48,-0.01
35.484,-0.01
35.488,-0.045
35.492,-0.03
35.496,-0.005
35.5,0.01
35.504,0.0
35.508,0.005
35.512,0.005
35.516,-0.01
35.52,-0.015
35.524,-0.05
35.528,-0.04
35.532,-0.04
35.536,-0.04
35.54,-0.04
35.544,-0.015
35.548,-0.01
35.552,-0.015
35.556,-0.03
35.56,-0.03
35.564,-0.055
35.568,-0.055
35.572,-0.05
35.576,-0.04
35.58,-0.06
35.584,-0.055
35.588,-0.03
35.592,-0.04
35.596,-0.04
35.6,-0.045
35.604,-0.07
35.608,-0.095
35.612,-0.085
35.616,-0.07
35.62,-0.055
35.624,-0.045
35.628,-0.065
35.632,-0.06
35.636,-0.055
35.64,-0.05
35.644,-0.065
35.648,-0.055
35.652,-0.08
35.656,-0.095
35.66,-0.085
35.664,-0.095
35.668,-0.1
35.672,-0.1
35.676,-0.08
35.68,-0.075
35.684,-0.075
35.688,-0.09
35.692,-0.11
35.696,-0.09
35.7,-0.075
35.704,-0.065
35.708,-0.08
35.712,-0.1
35.716,-0.1
35.72,-0.09
35.724,-0.065
35.728,-0.06
35.732,-0.07
35.736,-0.08
35.74,-0.06
35.744,-0.07
35.748,-0.04
35.752,-0.02
35.756,-0.005
35.76,0.03
35.764,0.035
35.768,0.06
35.772,0.085
35.776,0.085
35.78,0.06
35.784,0.03
35.788,0.045
35.792,0.035
35.796,0.015
35.8,-0.02
35.804,-0.04
35.808,-0.025
35.812,-0.065
35.816,-0.07
35.82,-0.12
35.824,-0.135
35.828,-0.15
35.832,-0.2
35.836,-0.195
35.84,-0.22
35.844,-0.215
35.848,-0.185
35.852,-0.135
35.856,-0.065
35.86,-0.015
35.864,0.105
35.868,0.345
35.872,0.645
35.876,0.935
35.88,1.145
35.884,1.275
35.888,1.05
35.892,0.34
35.896,-0.515
35.9,-1.14
35.904,-1.41
35.908,-1.41
35.912,-1.3
35.916,-1.135
35.92,-0.875
35.924,-0.64
35.928,-0.52
35.932,-0.415
35.936,-0.39
35.94,-0.33
35.944,-0.32
35.948,-0.34
35.952,-0.345
35.956,-0.375
35.96,-0.39
35.964,-0.42
35.968,-0.42
35.972,-0.445
35.976,-0.44
35.98,-0.46
35.984,-0.455
35.988,-0.45
35.992,-0.47
35.996,-0.455
36.0,-0.46
36.004,-0.47
36.008,-0.48
36.012,-0.49
36.016,-0.52
36.02,-0.53
36.024,-0.54
36.028,-0.525
36.032,-0.515
36.036,-0.525
36.04,-0.535
36.044,-0.555
36.048,-0.575
36.052,-0.605
36.056,-0.63
36.06,-0.655
36.064,-0.645
36.068,-0.655
36.072,-0.69
36.076,-0.715
36.08,-0.735
36.084,-0.74
36.088,-0.755
36.092,-0.8
36.096,-0.81
36.1,-0.82
36.104,-0.835
36.108,-0.865
36.112,-0.89
36.116,-0.9
36.12,-0.91
36.124,-0.905
36.128,-0.875
36.132,-0.91
36.136,-0.98
36.14,-0.985
36.144,-1.0
36.148,-0.995
36.152,-0.985
36.156,-0.935
36.16,-0.89
36.164,-0.83
36.168,-0.75
36.172,-0.705
36.176,-0.64
36.18,-0.595
36.184,-0.52
36.188,-0.47
36.192,-0.415
36.196,-0.395
36.2,-0.385
36.204,-0.39
36.208,-0.385
36.212,-0.37
36.216,-0.375
36.22,-0.365
36.224,-0.36
36.228,-0.37
36.232,-0.38
36.236,-0.385
36.24,-0.365
36.244,-0.37
36.248,-0.385
36.252,-0.395
36.256,-0.37
36.26,-0.39
36.264,-0.39
36.268,-0.41
36.272,-0.43
36.276,-0.425
36.28,-0.42
36.284,-0.415
36.288,-0.43
36.292,-0.44
36.296,-0.42
36.3,-0.405
36.304,-0.385
36.308,-0.395
36.312,-0.415
36.316,-0.43
36.32,-0.47
36.324,-0.45
36.328,-0.46
36.332,-0.465
36.336,-0.48
36.34,-0.445
36.344,-0.435
36.348,-0.43
36.352,-0.445
36.356,-0.445
36.36,-0.45
36.364,-0.46
36.368,-0.46
36.372,-0.44
36.376,-0.425
36.38,-0.46
36.384,-0.46
36.388,-0.43
36.392,-0.33
36.396,-0.085
36.4,0.27
36.404,0.645
36.408,0.885
36.412,0.875
36.416,0.31
36.42,-0.625
36.424,-1.36
36.428,-1.7
36.432,-1.76
36.436,-1.635
36.44,-1.45
36.444,-1.265
36.448,-1.01
36.452,-0.755
36.456,-0.575
36.46,-0.45
36.464,-0.365
36.468,-0.315
36.472,-0.28
36.476,-0.275
36.48,-0.28
36.484,-0.32
36.488,-0.355
36.492,-0.35
36.496,-0.36
36.5,-0.36
36.504,-0.38
36.508,-0.39
36.512,-0.39
36.516,-0.39
36.52,-0.365
36.524,-0.38
36.528,-0.38
36.532,-0.39
36.536,-0.43
36.54,-0.46
36.544,-0.495
36.548,-0.495
36.552,-0.5
36.556,-0.51
36.56,-0.525
36.564,-0.555
36.568,-0.55
36.572,-0.555
36.576,-0.565
36.58,-0.58
36.584,-0.62
36.588,-0.64
36.592,-0.65
36.596,-0.67
36.6,-0.71
36.604,-0.74
36.608,-0.72
36.612,-0.725
36.616,-0.725
36.62,-0.77
36.624,-0.785
36.628,-0.805
36.632,-0.845
36.636,-0.865
36.64,-0.85
36.644,-0.86
36.648,-0.875
36.652,-0.86
36.656,-0.83
36.66,-0.815
36.664,-0.79
36.668,-0.735
36.672,-0.72
36.676,-0.695
36.68,-0.64
36.684,-0.605
36.688,-0.55
36.692,-0.54
36.696,-0.52
36.7,-0.445
36.704,-0.415
36.708,-0.375
36.712,-0.37
36.716,-0.345
36.72,-0.345
36.724,-0.385
36.728,-0.385
36.732,-0.385
36.736,-0.355
36.74,-0.375
36.744,-0.375
36.748,-0.385
36.752,-0.38
36.756,-0.4
36.76,-0.4
36.764,-0.395
36.768,-0.425
36.772,-0.425
36.776,-0.44
36.78,-0.46
36.784,-0.465
36.788,-0.445
36.792,-0.43
36.796,-0.435
36.8,-0.425
36.804,-0.415
36.808,-0.455
36.812,-0.47
36.816,-0.485
36.82,-0.47
36.824,-0.46
36.828,-0.455
36.832,-0.46
36.836,-0.475
36.84,-0.475
36.844,-0.475
36.848,-0.45
36.852,-0.49
36.856,-0.5
36.86,-0.51
36.864,-0.515
36.868,-0.53
36.872,-0.52
36.876,-0.505
36.88,-0.505
36.884,-0.475
36.888,-0.47
36.892,-0.495
36.896,-0.5
36.9,-0.525
36.904,-0.52
36.908,-0.525
36.912,-0.51
36.916,-0.51
36.92,-0.51
36.924,-0.49
36.928,-0.48
36.932,-0.475
36.936,-0.465
36.94,-0.49
36.944,-0.515
36.948,-0.51
36.952,-0.535
36.956,-0.535
36.96,-0.515
36.964,-0.515
36.968,-0.5
36.972,-0.48
36.976,-0.465
36.98,-0.48
36.984,-0.46
36.988,-0.49
36.992,-0.515
36.996,-0.52
37.0,-0.52
37.004,-0.525
37.008,-0.52
37.012,-0.505
37.016,-0.505
37.02,-0.48
37.024,-0.49
37.028,-0.515
37.032,-0.515
37.036,-0.52
37.04,-0.51
37.044,-0.52
37.048,-0.52
37.052,-0.515
